SMG1016M-[TRACES]> 
SMG1016M-[TRACES]> 
SMG1016M-[TRACES]> memdump
  13:45:40.155043  [INFO]  Alloc counter = [122052468] b; [119191] Kb; [116] Mb 
  13:45:40.155188  [INFO]  Free counter = [47815203] b; [46694] Kb; [45] Mb
  13:45:40.155295  [INFO]  Current allocated = [74220065] b; [72480] Kb; [70] Mb
  13:45:40.155401  [INFO]  Max  Index = 57806
  13:45:40.155502  [INFO]  Free Index = 57807
  13:45:40.155604  [INFO]  Circle count = 0
  13:45:40.155705  [INFO]  ReArrange Index = 0
  13:45:40.155807  [INFO]  Max alloc size = 16973656
 13:37:20.514034  <0000>  (4)   [1bbd1b0] [1bbd5b0]  From: core/consol.c:6348 [6714]
 13:37:20.515218  <0014>  (24)  [1bc5228] [1bc5628]  From: core/hardware.c:430 [6714]
 13:37:20.515264  <0015>  (24)  [1bc56c8] [1bc5ac8]  From: core/hardware.c:430 [6714]
 13:37:20.515316  <0016>  (24)  [1bc5b68] [1bc5f68]  From: core/hardware.c:430 [6714]
 13:37:20.515364  <0017>  (24)  [1bc6008] [1bc6408]  From: core/hardware.c:430 [6714]
 13:37:20.515411  <0018>  (24)  [1bc64a8] [1bc68a8]  From: core/hardware.c:430 [6714]
 13:37:20.515457  <0019>  (24)  [1bc6948] [1bc6d48]  From: core/hardware.c:430 [6714]
 13:37:20.515509  <0020>  (24)  [1bc6de8] [1bc71e8]  From: core/hardware.c:430 [6714]
 13:37:20.515556  <0021>  (24)  [1bc7288] [1bc7688]  From: core/hardware.c:430 [6714]
 13:37:21.008846  <0022>  (4)   [1bd11c0] [1bd15c0]  From: core/hardware.c:472 [6714]
 13:37:21.009425  <0023>  (4)   [1bd16d8] [1bd1ad8]  From: core/net.c:1235 [6714]
 13:37:21.024509  <0024>  (24)  [1bd1bf0] [1bd1ff0]  From: core/msp_port.c:19 [6714]
 13:37:21.024594  <0025>  (32768)       [1bd2090] [1bd2490]  From: core/msp_rec.c:113 [6714]
 13:37:21.024742  <0026>  (1600)        [1bda518] [1bda918]  From: core/msp_rec.c:119 [6714]
 13:37:21.024778  <0027>  (4)   [1bdafe0] [1bdb3e0]  From: core/msp_rec.c:128 [6714]
 13:37:21.308974  <0028>  (16)  [1bdb4f8] [1bdb8f8]  From: ../VAPI/linux/ut/ut_port.c:180 [6714]
 13:37:21.309025  <0029>  (4)   [1bdb990] [1bdbd90]  From: ../VAPI/linux/ut/ut_port.c:78 [6714]
 13:37:21.309161  <0030>  (312) [1bdbea8] [1bdc2a8]  From: ../VAPI/common/gtl/tmap_map.c:349 [6714]
 13:37:21.309192  <0031>  (36)  [1bdc468] [1bdc868]  From: ../VAPI/common/ut/ut.c:768 [6714]
 13:37:21.309219  <0032>  (24)  [1bdc910] [1bdcd10]  From: ../VAPI/common/ut/ut.c:774 [6714]
 13:37:21.309253  <0033>  (36)  [1bdcdb0] [1bdd1b0]  From: ../VAPI/common/gtl/tmap_map.c:420 [6714]
 13:37:21.309279  <0034>  (17)  [1bdd258] [1bdd658]  From: ../VAPI/common/gtl/tmap_map.c:430 [6714]
 13:37:21.309306  <0035>  (36)  [1bdd6f0] [1bddaf0]  From: ../VAPI/common/gtl/tmap_map.c:420 [6714]
 13:37:21.309338  <0036>  (17)  [1bddb98] [1bddf98]  From: ../VAPI/common/gtl/tmap_map.c:430 [6714]
 13:37:21.309368  <0037>  (36)  [1bde030] [1bde430]  From: ../VAPI/common/gtl/tmap_map.c:420 [6714]
 13:37:21.309394  <0038>  (17)  [1bde4d8] [1bde8d8]  From: ../VAPI/common/gtl/tmap_map.c:430 [6714]
 13:37:21.309424  <0039>  (36)  [1bde970] [1bded70]  From: ../VAPI/common/gtl/tmap_map.c:420 [6714]
 13:37:21.309455  <0040>  (17)  [1bdee18] [1bdf218]  From: ../VAPI/common/gtl/tmap_map.c:430 [6714]
 13:37:21.309484  <0041>  (36)  [1bdf2b0] [1bdf6b0]  From: ../VAPI/common/gtl/tmap_map.c:420 [6714]
 13:37:21.309510  <0042>  (17)  [1bdf758] [1bdfb58]  From: ../VAPI/common/gtl/tmap_map.c:430 [6714]
 13:37:21.309545  <0043>  (36)  [1bdfbf0] [1bdfff0]  From: ../VAPI/common/gtl/tmap_map.c:420 [6714]
 13:37:21.309572  <0044>  (17)  [1be0098] [1be0498]  From: ../VAPI/common/gtl/tmap_map.c:430 [6714]
 13:37:21.309601  <0045>  (20)  [1be0530] [1be0930]  From: ../VAPI/common/gtl/tmap_map.c:574 [6714]
 13:37:21.309642  <0046>  (4)   [1be09c8] [1be0dc8]  From: ../VAPI/linux/ut/ut_port.c:78 [6714]
 13:37:21.309729  <0047>  (32)  [1be0ee0] [1be12e0]  From: ../VAPI/common/ut/ut.c:204 [6714]
 13:37:21.309758  <0048>  (32)  [1be1388] [1be1788]  From: ../VAPI/common/ut/ut.c:204 [6714]
 13:37:21.309855  <0049>  (36)  [1be1830] [1be1c30]  From: ../VAPI/common/ut/ut.c:768 [6714]
 13:37:21.309888  <0050>  (80)  [1be1cd8] [1be20d8]  From: ../VAPI/common/ut/ut.c:774 [6714]
 13:37:21.310200  <0051>  (4)   [1be21b0] [1be25b0]  From: core/msp_proc.c:496 [6714]
 13:37:21.310342  <0052>  (24)  [1be26c8] [1be2ac8]  From: core/config_proc.c:425 [6714]
 13:37:21.310382  <0053>  (4096)        [1be2b68] [1be2f68]  From: core/config_proc.c:431 [6714]
 13:37:21.310567  <0054>  (32)  [1be3ff0] [1be43f0]  From: ../VAPI/common/ut/ut.c:204 [6714]
 13:37:21.311097  <0055>  (49764)       [1be4498] [1be4898]  From: core/ss7_isup.c:224 [6714]
 13:37:21.311316  <0056>  (49764)       [1bf0b80] [1bf0f80]  From: core/ss7_isup.c:224 [6714]
 13:37:21.311547  <0057>  (49764)       [1bfd268] [1bfd668]  From: core/ss7_isup.c:224 [6714]
 13:37:21.311759  <0058>  (49764)       [1c09950] [1c09d50]  From: core/ss7_isup.c:224 [6714]
 13:37:21.311979  <0059>  (49764)       [1c16038] [1c16438]  From: core/ss7_isup.c:224 [6714]
 13:37:21.312192  <0060>  (49764)       [1c22720] [1c22b20]  From: core/ss7_isup.c:224 [6714]
 13:37:21.312408  <0061>  (49764)       [1c2ee08] [1c2f208]  From: core/ss7_isup.c:224 [6714]
 13:37:21.312623  <0062>  (49764)       [1c3b4f0] [1c3b8f0]  From: core/ss7_isup.c:224 [6714]
 13:37:21.312850  <0063>  (49764)       [1c47bd8] [1c47fd8]  From: core/ss7_isup.c:224 [6714]
 13:37:21.313066  <0064>  (49764)       [1c542c0] [1c546c0]  From: core/ss7_isup.c:224 [6714]
 13:37:21.313281  <0065>  (49764)       [1c609a8] [1c60da8]  From: core/ss7_isup.c:224 [6714]
 13:37:21.313505  <0066>  (49764)       [1c6d090] [1c6d490]  From: core/ss7_isup.c:224 [6714]
 13:37:21.313714  <0067>  (49764)       [1c79778] [1c79b78]  From: core/ss7_isup.c:224 [6714]
 13:37:21.313940  <0068>  (49764)       [1c85e60] [1c86260]  From: core/ss7_isup.c:224 [6714]
 13:37:21.314152  <0069>  (49764)       [1c92548] [1c92948]  From: core/ss7_isup.c:224 [6714]
 13:37:21.314373  <0070>  (49764)       [1c9ec30] [1c9f030]  From: core/ss7_isup.c:224 [6714]
 13:37:21.314859  <0071>  (9638496)     [41cdd008] [41cdd408]  From: core/sipt_proc.c:182 [6714]
 13:37:21.314910  <0072>  (6548604)     [4260f008] [4260f408]  From: core/sipt_proc.c:183 [6714]
 13:37:21.418692  <0073>  (24)  [1cabd90] [1cac190]  From: core/sipt_proc.c:221 [6714]
 13:37:21.418744  <0074>  (4096)        [1cac230] [1cac630]  From: core/sipt_proc.c:229 [6714]
 13:37:21.420867  <0075>  (24)  [1cad6b8] [1cadab8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.420895  <0076>  (24)  [1cadb58] [1cadf58]  From: core/sipt_proc.c:252 [6714]
 13:37:21.420927  <0077>  (24)  [1cadff8] [1cae3f8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.420954  <0078>  (24)  [1cae498] [1cae898]  From: core/sipt_proc.c:252 [6714]
 13:37:21.420981  <0079>  (24)  [1cae938] [1caed38]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421013  <0080>  (24)  [1caedd8] [1caf1d8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421040  <0081>  (24)  [1caf278] [1caf678]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421068  <0082>  (24)  [1caf718] [1cafb18]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421100  <0083>  (24)  [1cafbb8] [1caffb8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421127  <0084>  (24)  [1cb0058] [1cb0458]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421154  <0085>  (24)  [1cb04f8] [1cb08f8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421181  <0086>  (24)  [1cb0998] [1cb0d98]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421222  <0087>  (24)  [1cb0e38] [1cb1238]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421249  <0088>  (24)  [1cb12d8] [1cb16d8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421276  <0089>  (24)  [1cb1778] [1cb1b78]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421307  <0090>  (24)  [1cb1c18] [1cb2018]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421334  <0091>  (24)  [1cb20b8] [1cb24b8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421361  <0092>  (24)  [1cb2558] [1cb2958]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421388  <0093>  (24)  [1cb29f8] [1cb2df8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421428  <0094>  (24)  [1cb2e98] [1cb3298]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421455  <0095>  (24)  [1cb3338] [1cb3738]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421482  <0096>  (24)  [1cb37d8] [1cb3bd8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421514  <0097>  (24)  [1cb3c78] [1cb4078]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421541  <0098>  (24)  [1cb4118] [1cb4518]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421568  <0099>  (24)  [1cb45b8] [1cb49b8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421595  <0100>  (24)  [1cb4a58] [1cb4e58]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421629  <0101>  (24)  [1cb4ef8] [1cb52f8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421655  <0102>  (24)  [1cb5398] [1cb5798]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421682  <0103>  (24)  [1cb5838] [1cb5c38]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421713  <0104>  (24)  [1cb5cd8] [1cb60d8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421740  <0105>  (24)  [1cb6178] [1cb6578]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421767  <0106>  (24)  [1cb6618] [1cb6a18]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421794  <0107>  (24)  [1cb6ab8] [1cb6eb8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421826  <0108>  (24)  [1cb6f58] [1cb7358]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421854  <0109>  (24)  [1cb73f8] [1cb77f8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421881  <0110>  (24)  [1cb7898] [1cb7c98]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421913  <0111>  (24)  [1cb7d38] [1cb8138]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421940  <0112>  (24)  [1cb81d8] [1cb85d8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421967  <0113>  (24)  [1cb8678] [1cb8a78]  From: core/sipt_proc.c:252 [6714]
 13:37:21.421994  <0114>  (24)  [1cb8b18] [1cb8f18]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422025  <0115>  (24)  [1cb8fb8] [1cb93b8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422052  <0116>  (24)  [1cb9458] [1cb9858]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422079  <0117>  (24)  [1cb98f8] [1cb9cf8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422110  <0118>  (24)  [1cb9d98] [1cba198]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422137  <0119>  (24)  [1cba238] [1cba638]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422164  <0120>  (24)  [1cba6d8] [1cbaad8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422195  <0121>  (24)  [1cbab78] [1cbaf78]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422222  <0122>  (24)  [1cbb018] [1cbb418]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422249  <0123>  (24)  [1cbb4b8] [1cbb8b8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422275  <0124>  (24)  [1cbb958] [1cbbd58]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422307  <0125>  (24)  [1cbbdf8] [1cbc1f8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422334  <0126>  (24)  [1cbc298] [1cbc698]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422360  <0127>  (24)  [1cbc738] [1cbcb38]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422392  <0128>  (24)  [1cbcbd8] [1cbcfd8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422419  <0129>  (24)  [1cbd078] [1cbd478]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422445  <0130>  (24)  [1cbd518] [1cbd918]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422472  <0131>  (24)  [1cbd9b8] [1cbddb8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422504  <0132>  (24)  [1cbde58] [1cbe258]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422531  <0133>  (24)  [1cbe2f8] [1cbe6f8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422558  <0134>  (24)  [1cbe798] [1cbeb98]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422590  <0135>  (24)  [1cbec38] [1cbf038]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422617  <0136>  (24)  [1cbf0d8] [1cbf4d8]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422644  <0137>  (24)  [1cbf578] [1cbf978]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422672  <0138>  (24)  [1cbfa18] [1cbfe18]  From: core/sipt_proc.c:252 [6714]
 13:37:21.422704  <0139>  (4)   [1cbfeb8] [1cc02b8]  From: core/sipt_proc.c:268 [6714]
 13:37:21.422855  <0140>  (16973656)    [42e4f008] [42e4f408]  From: core/sip_user.c:218 [6714]
 13:37:21.561977  <0141>  (49521)       [1cc2468] [1cc2868]  From: core/pbx_conf.c:114 [6714]
 13:37:21.566832  <0142>  (9638496)     [44680008] [44680408]  From: core/service_port.c:97 [6714]
 13:37:21.566885  <0143>  (442584)      [44fb2008] [44fb2408]  From: core/service_port.c:98 [6714]
 13:37:21.646088  <0144>  (24)  [1ccea60] [1ccee60]  From: core/service_port.c:124 [6714]
 13:37:21.646171  <0145>  (876292)      [4501f008] [4501f408]  From: core/sip_reg.c:63 [6714]
 13:37:21.650805  <0146>  (128) [1ccef00] [1ccf300]  From: core/sip_regnum.c:168 [6714]
 13:37:21.651624  <0147>  (96)  [1ccf408] [1ccf808]  From: core/numplan.c:1523 [6714]
 13:37:21.651684  <0148>  (96)  [1ccfdd8] [1cd01d8]  From: core/numplan.c:1909 [6714]
 13:37:21.651711  <0149>  (96)  [1cd02c0] [1cd06c0]  From: core/numplan.c:1909 [6714]
 13:37:21.651738  <0150>  (96)  [1cd07a8] [1cd0ba8]  From: core/numplan.c:1523 [6714]
 13:37:21.651770  <0151>  (96)  [1cd0c90] [1cd1090]  From: core/numplan.c:1523 [6714]
 13:37:21.651797  <0152>  (96)  [1cd1178] [1cd1578]  From: core/numplan.c:1909 [6714]
 13:37:21.651823  <0153>  (96)  [1cd1660] [1cd1a60]  From: core/numplan.c:1909 [6714]
 13:37:21.651857  <0154>  (96)  [1cd1b48] [1cd1f48]  From: core/numplan.c:1523 [6714]
 13:37:21.651884  <0155>  (96)  [1cd2030] [1cd2430]  From: core/numplan.c:1523 [6714]
 13:37:21.651912  <0156>  (96)  [1cd2518] [1cd2918]  From: core/numplan.c:1909 [6714]
 13:37:21.651939  <0157>  (96)  [1cd2a00] [1cd2e00]  From: core/numplan.c:1909 [6714]
 13:37:21.651971  <0158>  (96)  [1cd2ee8] [1cd32e8]  From: core/numplan.c:1523 [6714]
 13:37:21.651998  <0159>  (96)  [1cd33d0] [1cd37d0]  From: core/numplan.c:1523 [6714]
 13:37:21.652025  <0160>  (96)  [1cd38b8] [1cd3cb8]  From: core/numplan.c:1909 [6714]
 13:37:21.652064  <0161>  (96)  [1cd3da0] [1cd41a0]  From: core/numplan.c:1909 [6714]
 13:37:21.652091  <0162>  (96)  [1cd4288] [1cd4688]  From: core/numplan.c:1523 [6714]
 13:37:21.652118  <0163>  (96)  [1cd4770] [1cd4b70]  From: core/numplan.c:1523 [6714]
 13:37:21.652150  <0164>  (96)  [1cd4c58] [1cd5058]  From: core/numplan.c:1909 [6714]
 13:37:21.652177  <0165>  (96)  [1cd5140] [1cd5540]  From: core/numplan.c:1909 [6714]
 13:37:21.652203  <0166>  (96)  [1cd5628] [1cd5a28]  From: core/numplan.c:1523 [6714]
 13:37:21.652230  <0167>  (96)  [1cd5b10] [1cd5f10]  From: core/numplan.c:1523 [6714]
 13:37:21.652262  <0168>  (96)  [1cd5ff8] [1cd63f8]  From: core/numplan.c:1909 [6714]
 13:37:21.652288  <0169>  (96)  [1cd64e0] [1cd68e0]  From: core/numplan.c:1909 [6714]
 13:37:21.652315  <0170>  (96)  [1cd69c8] [1cd6dc8]  From: core/numplan.c:1523 [6714]
 13:37:21.652356  <0171>  (96)  [1cd6eb0] [1cd72b0]  From: core/numplan.c:1523 [6714]
 13:37:21.652382  <0172>  (96)  [1cd7398] [1cd7798]  From: core/numplan.c:1909 [6714]
 13:37:21.652409  <0173>  (96)  [1cd7880] [1cd7c80]  From: core/numplan.c:1909 [6714]
 13:37:21.652441  <0174>  (96)  [1cd7d68] [1cd8168]  From: core/numplan.c:1523 [6714]
 13:37:21.652468  <0175>  (96)  [1cd8250] [1cd8650]  From: core/numplan.c:1523 [6714]
 13:37:21.652494  <0176>  (96)  [1cd8738] [1cd8b38]  From: core/numplan.c:1909 [6714]
 13:37:21.652526  <0177>  (96)  [1cd8c20] [1cd9020]  From: core/numplan.c:1909 [6714]
 13:37:21.652552  <0178>  (96)  [1cd9108] [1cd9508]  From: core/numplan.c:1523 [6714]
 13:37:21.652579  <0179>  (96)  [1cd95f0] [1cd99f0]  From: core/numplan.c:1523 [6714]
 13:37:21.652606  <0180>  (96)  [1cd9ad8] [1cd9ed8]  From: core/numplan.c:1909 [6714]
 13:37:21.652638  <0181>  (96)  [1cd9fc0] [1cda3c0]  From: core/numplan.c:1909 [6714]
 13:37:21.652665  <0182>  (96)  [1cda4a8] [1cda8a8]  From: core/numplan.c:1523 [6714]
 13:37:21.652692  <0183>  (96)  [1cda990] [1cdad90]  From: core/numplan.c:1523 [6714]
 13:37:21.652724  <0184>  (96)  [1cdae78] [1cdb278]  From: core/numplan.c:1909 [6714]
 13:37:21.652751  <0185>  (96)  [1cdb360] [1cdb760]  From: core/numplan.c:1909 [6714]
 13:37:21.652778  <0186>  (96)  [1cdb848] [1cdbc48]  From: core/numplan.c:1523 [6714]
 13:37:21.652810  <0187>  (96)  [1cdbd30] [1cdc130]  From: core/numplan.c:1523 [6714]
 13:37:21.652836  <0188>  (96)  [1cdc218] [1cdc618]  From: core/numplan.c:1909 [6714]
 13:37:21.652863  <0189>  (96)  [1cdc700] [1cdcb00]  From: core/numplan.c:1909 [6714]
 13:37:21.652895  <0190>  (96)  [1cdcbe8] [1cdcfe8]  From: core/numplan.c:1523 [6714]
 13:37:21.652921  <0191>  (96)  [1cdd0d0] [1cdd4d0]  From: core/numplan.c:1523 [6714]
 13:37:21.652948  <0192>  (96)  [1cdd5b8] [1cdd9b8]  From: core/numplan.c:1909 [6714]
 13:37:21.652975  <0193>  (96)  [1cddaa0] [1cddea0]  From: core/numplan.c:1909 [6714]
 13:37:21.653006  <0194>  (96)  [1cddf88] [1cde388]  From: core/numplan.c:1523 [6714]
 13:37:21.653033  <0195>  (96)  [1cde470] [1cde870]  From: core/numplan.c:1523 [6714]
 13:37:21.653060  <0196>  (96)  [1cde958] [1cded58]  From: core/numplan.c:1909 [6714]
 13:37:21.653091  <0197>  (96)  [1cdee40] [1cdf240]  From: core/numplan.c:1909 [6714]
 13:37:21.653118  <0198>  (96)  [1cdf328] [1cdf728]  From: core/numplan.c:1523 [6714]
 13:37:21.653144  <0199>  (96)  [1cdf810] [1cdfc10]  From: core/numplan.c:1523 [6714]
 13:37:21.653178  <0200>  (96)  [1cdfcf8] [1ce00f8]  From: core/numplan.c:1909 [6714]
 13:37:21.653205  <0201>  (96)  [1ce01e0] [1ce05e0]  From: core/numplan.c:1909 [6714]
 13:37:21.653232  <0202>  (96)  [1ce06c8] [1ce0ac8]  From: core/numplan.c:1523 [6714]
 13:37:21.653263  <0203>  (96)  [1ce0bb0] [1ce0fb0]  From: core/numplan.c:1523 [6714]
 13:37:21.653290  <0204>  (96)  [1ce1098] [1ce1498]  From: core/numplan.c:1909 [6714]
 13:37:21.653317  <0205>  (96)  [1ce1580] [1ce1980]  From: core/numplan.c:1909 [6714]
 13:37:21.653344  <0206>  (96)  [1ce1a68] [1ce1e68]  From: core/numplan.c:1523 [6714]
 13:37:21.653376  <0207>  (96)  [1ce1f50] [1ce2350]  From: core/numplan.c:1523 [6714]
 13:37:21.653403  <0208>  (96)  [1ce2438] [1ce2838]  From: core/numplan.c:1909 [6714]
 13:37:21.653430  <0209>  (96)  [1ce2920] [1ce2d20]  From: core/numplan.c:1909 [6714]
 13:37:21.653492  <0210>  (24)  [1ce2e08] [1ce3208]  From: core/numplan.c:167 [6714]
 13:37:21.653532  <0211>  (96)  [1ce32a8] [1ce36a8]  From: core/numplan.c:1523 [6714]
 13:37:21.653557  <0212>  (96)  [1ce3790] [1ce3b90]  From: core/numplan.c:1523 [6714]
 13:37:21.653584  <0213>  (96)  [1ce3c78] [1ce4078]  From: core/numplan.c:1909 [6714]
 13:37:21.653611  <0214>  (96)  [1ce4160] [1ce4560]  From: core/numplan.c:1909 [6714]
 13:37:21.653775  <0215>  (24)  [1ce4648] [1ce4a48]  From: core/emod_i.c:22 [6714]
 13:37:21.653802  <0216>  (4)   [1ce4ae8] [1ce4ee8]  From: core/config_proc.c:498 [6714]
 13:37:21.653919  <0217>  (24)  [1ce5000] [1ce5400]  From: core/cdr.c:132 [6714]
 13:37:21.653954  <0218>  (4096)        [1ce54a0] [1ce58a0]  From: core/cdr.c:138 [6714]
 13:37:21.653993  <0219>  (4)   [1ce6928] [1ce6d28]  From: core/cdr.c:144 [6714]
 13:37:21.654085  <0220>  (24)  [1ce6e40] [1ce7240]  From: core/sip_cause.c:360 [6714]
 13:37:21.654136  <0221>  (8)   [1ce72e0] [1ce76e0]  From: core/treap.c:255 [6714]
 13:37:21.654161  <0222>  (24)  [1ce7770] [1ce7b70]  From: core/treap.c:261 [6714]
 13:37:21.654208  <0223>  (400) [1ce7c10] [1ce8010]  From: core/peer.c:463 [6714]
 13:37:21.654237  <0224>  (400) [1ce8228] [1ce8628]  From: core/peer.c:464 [6714]
 13:37:21.666360  <0225>  (24)  [1ce8960] [1ce8d60]  From: core/erl_proc.c:119 [6714]
 13:37:21.666404  <0226>  (24)  [1ce8e00] [1ce9200]  From: core/erl_proc.c:124 [6714]
 13:37:21.666432  <0227>  (24)  [1ce92a0] [1ce96a0]  From: core/erl_proc.c:119 [6714]
 13:37:21.666458  <0228>  (24)  [1ce9740] [1ce9b40]  From: core/erl_proc.c:124 [6714]
 13:37:21.666490  <0229>  (24)  [1ce9be0] [1ce9fe0]  From: core/erl_proc.c:119 [6714]
 13:37:21.666517  <0230>  (24)  [1cea080] [1cea480]  From: core/erl_proc.c:124 [6714]
 13:37:21.666544  <0231>  (24)  [1cea520] [1cea920]  From: core/erl_proc.c:119 [6714]
 13:37:21.666571  <0232>  (24)  [1cea9c0] [1ceadc0]  From: core/erl_proc.c:124 [6714]
 13:37:21.666627  <0233>  (24)  [1ceae60] [1ceb260]  From: core/erl_que.c:71 [6714]
 13:37:21.666655  <0234>  (4)   [1ceb300] [1ceb700]  From: core/erl_proc.c:151 [6714]
 13:37:21.666748  <0235>  (9638496)     [45776008] [45776408]  From: core/h323_i.c:127 [6714]
 13:37:21.666795  <0236>  (2581740)     [460a8008] [460a8408]  From: core/h323_i.c:129 [6714]
 13:37:21.669220  <0237>  (4)   [1ceb818] [1cebc18]  From: core/ei_locking.c:58 [6741]
 13:37:21.669262  <0238>  (24)  [1cebca0] [1cec0a0]  From: core/ei_pthreads.c:114 [6741]
 13:37:21.671272  <0239>  (4)   [1cecab8] [1ceceb8]  From: core/ei_pthreads.c:202 [6741]
 13:37:21.757773  <0240>  (24)  [1cecf40] [1ced340]  From: core/h323_i.c:152 [6714]
 13:37:21.759929  <0241>  (24)  [1ced3e0] [1ced7e0]  From: core/h323_i.c:167 [6714]
 13:37:21.759960  <0242>  (24)  [1ced880] [1cedc80]  From: core/h323_i.c:167 [6714]
